assembly_accession	taxid	species_taxid	organism_name
GCF_004357915.1	1031542	1031542	Campylobacter volucris
GCF_015594805.1	1031542	1031542	Campylobacter volucris
GCF_008017765.1	1031542	1031542	Campylobacter volucris
GCF_003337425.1	1031594	1031594	Extensimonas vulgaris
GCF_007830535.1	1031594	1031594	Extensimonas vulgaris
GCF_007996985.1	1031594	1031594	Extensimonas vulgaris
GCF_013761175.1	1032476	1032476	Nonomuraea soli
GCF_003634665.1	1032623	1032623	Otariodibacter oris
GCF_009684715.1	1032623	1032623	Otariodibacter oris
GCF_013393465.1	1033846	1033846	Marinobacter adhaerens
GCF_018972165.1	1033846	1033846	Marinobacter adhaerens
GCF_001717765.1	1033846	1033846	Marinobacter adhaerens
GCF_000166295.1	225937	1033846	Marinobacter adhaerens HP15
GCF_000377945.1	1033854	1033854	Thioalkalivibrio sulfidiphilus
GCF_000021985.1	396588	1033854	Thioalkalivibrio sulfidiphilus HL-EbGr7
GCF_002632755.1	1034471	1034471	Xenorhabdus ishibashii
GCF_000756815.1	1034943	1034943	Legionella massiliensis
GCF_000308315.1	1034944	1034944	Legionella tunisiensis
GCF_000526155.1	1125863	1035120	Deferrisoma camini S3R1
GCF_900116645.1	1035707	1035707	Massilia namucuonensis
GCF_007830455.1	1036180	1036180	Massilia lurida
GCF_900110855.1	1036181	1036181	Microlunatus flavus
GCF_900215205.1	1036182	1036182	Actinoplanes atraurantiacus
GCF_000744315.1	1036677	1036677	Methanosarcina soligelidi
GCF_900108245.1	1036778	1036778	Bosea lathyri
GCF_900109525.1	1036779	1036779	Bosea lupini
GCF_900102525.1	1036780	1036780	Bosea robiniae
GCF_900168155.1	1037355	1037355	Parabacteroides chartae
GCF_008386485.1	1037377	1037377	Chryseobacterium viscerum
GCF_002899945.2	1037377	1037377	Chryseobacterium viscerum
GCF_009741375.1	1038845	1038845	Flavobacterium rakeshii
GCF_001687605.2	1038856	1038856	Planococcus plakortidis
GCF_003122345.2	1038928	1038928	Streptomyces xinghaiensis
GCF_002966105.1	1038928	1038928	Streptomyces xinghaiensis
GCF_000220705.2	1038929	1038928	Streptomyces xinghaiensis S187
GCF_000700005.2	1038928	1038928	Streptomyces xinghaiensis
GCF_014652315.1	1041641	1041641	Jeongeupia chitinilytica
GCF_900109245.1	1043493	1043493	Demequina mangrovi
GCF_000759715.1	1043493	1043493	Demequina mangrovi
GCF_900113275.1	1045558	1045558	Neptunomonas qingdaonensis
GCF_016082375.1	1045558	1045558	Neptunomonas qingdaonensis
GCF_900099975.1	1045773	1045773	Arthrobacter cupressi
GCF_013409905.1	1045773	1045773	Arthrobacter cupressi
GCF_013409225.1	1045774	1045774	Nocardioides lianchengensis
GCF_900101465.1	1045774	1045774	Nocardioides lianchengensis
GCF_900112695.1	1045775	1045775	Paenibacillus catalpae
GCF_003387475.1	1045776	1045776	Kutzneria buriramensis
GCF_003194585.1	1046556	1046556	Nocardioides daejeonensis
GCF_900106775.1	1048340	1048340	Marininema mesophilum
GCF_002797855.1	1048394	1048394	Compostimonas suwonensis
GCF_900107205.1	1048396	1048396	Halopenitus persicus
GCF_002355635.1	1048396	1048396	Halopenitus persicus
GCF_003663885.1	1049199	1049199	Litoreibacter meonggei
GCF_003352835.1	1050153	1050153	Ornithinimicrobium murale
GCF_001021025.1	1050174	1050174	Corynebacterium epidermidicanis
GCF_900103975.1	1052260	1052260	Klenkia soli
GCF_003721245.1	1053647	1053647	Marinomonas hwangdonensis
GCF_003946265.1	1054041	1054041	Levilactobacillus yonginensis
GCF_003217355.1	1054202	1054202	Rhodobacter viridis
GCF_014652355.1	1054497	1054497	Gemmobacter lanyuensis
GCF_009931455.1	1055101	1055101	Cobetia pacifica
GCF_000754225.1	1055104	1055104	Cobetia amphilecti
GCF_018860945.1	1055104	1055104	Cobetia amphilecti
GCF_000093025.1	666681	1055487	Methylotenera versatilis 301
GCF_000799165.1	1101193	1055487	Methylotenera versatilis 7
GCF_000384375.1	1115835	1055487	Methylotenera versatilis 79
GCF_900112295.1	1055723	1055723	Muricauda antarctica
GCF_900142405.1	1055723	1055723	Muricauda antarctica
GCF_015352955.1	1064518	1064518	Noviherbaspirillum soli
GCF_000504245.1	592678	1069073	Haloechinothrix halophila YIM 93223
GCF_014652335.1	1069161	1069161	Vogesella fluminis
GCF_010731835.1	1069220	1069220	Mycolicibacillus koreensis
GCF_001722415.1	1069220	1069220	Mycolicibacillus koreensis
GCF_002104795.1	1069220	1069220	Mycolicibacillus koreensis
GCF_000344175.1	1214117	1069827	Listeria fleischmannii subsp. fleischmannii LU2006-1
GCF_900453385.1	1671902	1069827	Listeria fleischmannii subsp. fleischmannii
GCF_000252625.1	1081736	1069827	Listeria fleischmannii subsp. coloradonensis
GCF_014223335.1	1069827	1069827	Listeria fleischmannii
GCF_014223265.1	1069827	1069827	Listeria fleischmannii
GCF_000526015.1	1265822	1069827	Listeria fleischmannii FSL S10-1203
GCF_001050295.1	1430899	1069827	Listeria fleischmannii 1991
GCF_014223235.1	1069827	1069827	Listeria fleischmannii
GCF_900452975.1	1081736	1069827	Listeria fleischmannii subsp. coloradonensis
GCF_012396505.1	1070421	1070421	Weissella fabalis
GCF_016862995.1	1070424	1070424	Acrocarpospora phusangensis
GCF_003049505.1	1071052	1071052	Lysinibacillus meyeri
GCF_016908515.1	1071053	1071053	Virgibacillus halotolerans
GCF_000966195.1	1071054	1071054	Domibacillus robiginosus
GCF_014636375.1	1071679	1071679	Caballeronia grimmiae
GCF_000698555.1	1071679	1071679	Caballeronia grimmiae
GCF_900101995.1	1071918	1071918	Riemerella columbipharyngis
GCF_002850605.1	1071947	1071947	Pasteurella oralis
GCF_003991875.1	1072463	1072463	Microbacterium lemovicicum
GCF_014202315.1	1073253	1073253	Thermocatellispora tengchongensis
GCF_004366575.1	1073327	1073327	Algoriphagus zhangzhouensis
GCF_900148515.1	1073327	1073327	Algoriphagus zhangzhouensis
GCF_900102925.1	1073328	1073328	Muricauda zhangzhouensis
GCF_900106825.1	1073328	1073328	Muricauda zhangzhouensis
GCF_000225525.1	700597	1073330	Streptomyces zinciresistens K42
GCF_003544875.1	1074311	1074311	Vibrio alfacsensis
GCF_005405325.1	1074467	1074467	Companilactobacillus heilongjiangensis
GCF_000831645.3	1074467	1074467	Companilactobacillus heilongjiangensis
GCF_011764545.1	1076124	1076124	Phytohabitans flavus
GCF_011764445.1	1076125	1076125	Phytohabitans rumicis
GCF_011764425.1	1076126	1076126	Phytohabitans houttuyneae
GCF_002095465.1	1076549	1076549	Pantoea rodasii
GCF_000801085.1	1076549	1076549	Pantoea rodasii
GCF_002811195.1	1076549	1076549	Pantoea rodasii
GCF_000759475.1	1076550	1076550	Pantoea rwandensis
GCF_002095475.1	1076550	1076550	Pantoea rwandensis
GCF_002095485.1	1076551	1076551	Pantoea wallisii
GCF_013522795.1	1076620	1076620	Pseudomonas zeshuii
GCF_015680345.1	1076620	1076620	Pseudomonas zeshuii
GCF_900141925.1	1076620	1076620	Pseudomonas zeshuii
GCF_900113085.1	1076937	1076937	Fontimonas thermophila
GCF_001730295.1	1077675	1077675	Enterococcus plantarum
GCF_017316165.1	1077675	1077675	Enterococcus plantarum
GCF_017315845.1	1077675	1077675	Enterococcus plantarum
GCF_003236205.1	1077675	1077675	Enterococcus plantarum
GCF_900156415.1	1077936	1077936	Pontibacter lucknowensis
GCF_004217615.1	1077942	1077942	Micromonospora kangleipakensis
GCF_900110135.1	1077947	1077947	Pseudorhodobacter antarcticus
GCF_001202015.1	1077947	1077947	Pseudorhodobacter antarcticus
GCF_007827295.1	1078050	1078050	Seleniivibrio woodruffii
GCF_004339245.1	1078050	1078050	Seleniivibrio woodruffii
GCF_000224715.1	1043205	1078471	Serinicoccus profundi MCCC 1A05965
GCF_008001015.1	1078471	1078471	Serinicoccus profundi
GCF_000427925.1	796891	1079800	Rhizobium mesoamericanum STM6155
GCF_000312665.1	1211777	1079800	Rhizobium mesoamericanum STM3625
GCF_900115665.1	1079859	1079859	Pseudarcicella hirudinis
GCF_001431045.1	1080071	1080071	Streptococcus orisasini
GCF_001401755.1	1379258	1080221	Aquimarina longa SW024
GCF_000308215.1	1175296	1080712	Methanomassiliicoccus luminyensis B10
GCF_902383895.1	1080712	1080712	Methanomassiliicoccus luminyensis
GCF_014635185.1	1081040	1081040	Microbacterium murale
GCF_014199215.1	1082345	1082345	Sphingobium boeckii
GCF_900100655.1	1082479	1082479	Limimonas halophila
GCF_003149085.1	1082580	1082580	Dyadobacter jejuensis
GCF_000647975.1	1454373	1087332	Actibacterium mucosum KCTC 23349
GCF_000255455.1	620914	1087449	Aquimarina agarilytica ZC1
GCF_014653435.1	1091037	1091037	Alishewanella longhuensis
GCF_000975035.1	1095025	1095025	Demequina flava
GCF_000975055.1	1095026	1095026	Demequina sediminicola
GCF_014202575.1	1095777	1095777	Texcoconibacillus texcoconensis
GCF_900104065.1	1095778	1095778	Natronobacterium texcoconense
GCF_004364155.1	1096341	1096341	Fonticella tunisiensis
GCF_007992715.1	1096750	1096750	Chitinophaga cymbidii
GCF_900096995.1	1096779	1096779	Acinetobacter puyangensis
GCF_000240225.1	1097667	1097667	Patulibacter medicamentivorans
GCF_003634345.1	1349822	1099853	Coprobacter fastidiosus NSB1
GCF_015559395.1	1099853	1099853	Coprobacter fastidiosus
GCF_000473955.1	1349822	1099853	Coprobacter fastidiosus NSB1
GCF_902374495.1	1099853	1099853	Coprobacter fastidiosus
GCF_001675355.1	1101373	1101373	Tepidimonas fonticaldi
GCF_007556755.1	1101373	1101373	Tepidimonas fonticaldi
GCF_003268855.1	1101402	1101402	Flavobacterium aciduliphilum
GCF_011761605.1	1105143	1105143	Kribbella shirazensis
GCF_001855275.1	1108595	1108595	Chromobacterium vaccinii
GCF_002952135.1	1108595	1108595	Chromobacterium vaccinii
GCF_011601295.1	1108595	1108595	Chromobacterium vaccinii
GCF_900446815.1	1108595	1108595	Chromobacterium vaccinii
GCF_000971355.1	1108595	1108595	Chromobacterium vaccinii
GCF_000971335.1	1108595	1108595	Chromobacterium vaccinii
GCF_002102265.1	1108812	1108812	Mycolicibacter longobardus
GCF_003666235.1	1109412	1109412	Brenneria goodwinii
GCF_002291445.1	1109412	1109412	Brenneria goodwinii
GCF_001049335.1	1109412	1109412	Brenneria goodwinii
GCF_003666145.1	1109412	1109412	Brenneria goodwinii
GCF_900188235.1	1109740	1109740	Lutibacter agarilyticus
GCF_005403165.1	1110546	1110546	Veillonella tobetsuensis
GCF_002959935.1	1110546	1110546	Veillonella tobetsuensis
GCF_005403265.1	1110546	1110546	Veillonella tobetsuensis
GCF_001078375.1	1110546	1110546	Veillonella tobetsuensis
GCF_015645465.1	1111140	1111140	Herminiimonas contaminans
GCF_014118685.1	1111473	1111473	Flaviflexus huanghaiensis
GCF_002355215.1	1111760	1111760	Streptococcus troglodytae
GCF_018476905.1	1114878	1114878	Geobacter luticola
GCF_000819725.1	1114880	1114880	Aeromonas australiensis
GCF_900113695.1	1114924	1114924	Albimonas pacifica
GCF_001519075.1	1117702	1117702	Novosphingobium fuchskuhlense
GCF_010731755.1	1118379	1118379	Mycolicibacter minnesotensis
GCF_002086405.1	1118379	1118379	Mycolicibacter minnesotensis
GCF_009800925.1	1119056	1119056	Budvicia diplopodorum
GCF_013409425.1	1119534	1119534	Nocardioides perillae
GCF_000298315.2	990285	1120045	Rhizobium grahamii CCGE 502
GCF_003351175.1	1120045	1120045	Rhizobium grahamii
GCF_009498215.1	1120045	1120045	Rhizobium grahamii
GCF_001202035.1	1120568	1120568	Pseudorhodobacter wandonensis
GCF_000374305.1	561175	1120938	Actinomadura flavalba DSM 45200
GCF_900129925.1	1120995	1120994	Anaerosphaera aminiphila DSM 21120
GCF_900176275.1	1121001	1121000	Andreprevotia lacus DSM 23236
GCF_000374345.1	444461	1121084	Bacillus acidiproducens DSM 23148
GCF_000429865.1	422296	1121252	Cucumibacter marinus DSM 18995
GCF_000428145.1	529086	1121276	Chitinilyticum litopenaei DSM 21440
GCF_015223195.1	1121276	1121276	Chitinilyticum litopenaei
GCF_900142075.1	1121298	1121298	Clostridium amylolyticum
GCF_000767055.1	558173	1121358	Corynebacterium doosanense CAU 212 = DSM 45436
GCF_000372245.1	558173	1121358	Corynebacterium doosanense CAU 212 = DSM 45436
GCF_000380485.1	468556	1121721	Gordonia kroppenstedtii DSM 45133
GCF_000686045.1	570967	1121830	Fodinicurvata fenggangensis DSM 21160
GCF_000420625.1	570952	1121832	Fodinicurvata sediminis DSM 21159
GCF_000377665.1	574966	1121960	Halomonas zhanjiangensis DSM 21076
GCF_000378345.1	551275	1121961	Hirschia maritima DSM 19733
GCF_900106595.1	1122204	1122204	Marinococcus luteus
GCF_900112235.1	1122252	1122252	Marinospirillum celere
GCF_000799115.1	1122941	1122941	Pedobacter glucosidilyticus
GCF_000425145.1	540906	1122941	Pedobacter glucosidilyticus DSM 23534
GCF_000422945.1	468059	1122943	Pedobacter oryzae DSM 19973
GCF_000600335.2	442562	1123067	Rubellimicrobium mesophilum DSM 19309
GCF_900106765.1	1123352	1123352	Tepidimicrobium xylanilyticum
GCF_003946305.1	1123687	1123687	Lacticaseibacillus porcinae
GCF_900114675.1	1123755	1123755	Yoonia litorea
GCF_003002975.1	1123756	1123756	Marivita geojedonensis
GCF_002115805.1	1123756	1123756	Marivita geojedonensis
GCF_900129405.1	1124188	1124188	Flavobacterium fontis
GCF_000014865.1	156889	1124597	Magnetococcus marinus MC-1
GCF_003815855.1	1124835	1124835	Chryseobacterium carnipullorum
GCF_900142785.1	1124835	1124835	Chryseobacterium carnipullorum
GCF_900446825.1	1124835	1124835	Chryseobacterium carnipullorum
GCF_003815695.1	1124835	1124835	Chryseobacterium carnipullorum
GCF_900113805.1	1125876	1125876	Chryseobacterium frigidisoli
GCF_000466965.1	1337093	1125964	Limimaricola cinnabarinus LL-001
GCF_002723615.1	1125964	1125964	Limimaricola cinnabarinus
GCF_000466985.1	1391729	1125965	Brevundimonas abyssalis TAR-001
GCF_018326425.1	1125966	1125966	Polycladomyces abyssicola
GCF_006715045.1	1128664	1128664	Amycolatopsis cihanbeyliensis
GCF_016907955.1	1128665	1128665	Lentzea nigeriaca
GCF_011761185.1	1128677	1128677	Saccharomonospora amisosensis
GCF_007992475.1	1128970	1128970	Flavobacterium noncentrifugens
GCF_900100375.1	1128970	1128970	Flavobacterium noncentrifugens
GCF_011926545.1	1129133	1129133	Sphingopyxis italica
GCF_000691805.2	1329250	1129792	Weissella oryzae SG25
GCF_900109085.1	1130080	1130080	Alkalibacterium gilvum
GCF_002806915.1	1131292	1131292	Enterococcus ureilyticus
GCF_016908995.1	1131292	1131292	Enterococcus ureilyticus
GCF_001730315.1	1131292	1131292	Enterococcus ureilyticus
GCF_017316085.1	1131292	1131292	Enterococcus ureilyticus
GCF_000190435.1	158189	1131703	Sphaerochaeta globosa str. Buddy
GCF_000236685.1	158190	1131707	Sphaerochaeta pleomorpha str. Grapes
GCF_001046645.1	1420583	1132417	Sphingobium czechense LL01
GCF_001046645.1	1420583	1132417	Sphingobium czechense LL01
GCF_004152865.1	1132417	1132417	Sphingobium cupriresistens
GCF_004152865.1	1132417	1132417	Sphingobium cupriresistens
GCF_004341245.1	1133106	1133106	Plasticicumulans lactativorans
GCF_004341245.1	1133106	1133106	Plasticicumulans lactativorans
GCF_000517545.1	1445607	1133319	Bacteroides reticulotermitis JCM 10512
GCF_014196955.1	1133319	1133319	Bacteroides reticulotermitis
GCF_014196425.1	1133344	1133344	Hansschlegelia beijingensis
GCF_014636415.1	1133559	1133559	Marinicauda pacifica
GCF_009806145.1	1133559	1133559	Marinicauda pacifica
GCF_004793635.1	1133559	1133559	Marinicauda pacifica
GCF_001306115.1	1134406	1134406	Ornatilinea apprima
GCF_001051995.2	1134435	1134435	Thauera humireducens
GCF_900115715.1	1135990	1135990	Pseudomonas sagittaria
GCF_900105315.1	1136497	1136497	Brevibacterium siliguriense
GCF_002954685.1	1137780	1137780	Polaribacter porphyrae
GCF_000722635.1	1137799	1137799	Endozoicomonas numazuensis
GCF_000246895.1	545243	1137848	Clostridium arbusti SL206
GCF_003182485.1	1137989	1137989	Geodermatophilus normandii
GCF_010686745.1	1137989	1137989	Geodermatophilus normandii
GCF_000785105.2	1138822	1138822	Lentilactobacillus curieae
GCF_003864335.1	1138822	1138822	Lentilactobacillus curieae
GCF_900683625.1	1141221	1141221	Chryseobacterium taihuense
GCF_900103755.1	1141221	1141221	Chryseobacterium taihuense
GCF_002087335.1	1144477	1144477	Pseudophaeobacter leonis
GCF_016863675.1	1144548	1144548	Micromonospora phaseoli
GCF_900109115.1	1144548	1144548	Micromonospora phaseoli
GCF_003253475.1	1144548	1144548	Micromonospora phaseoli
GCF_900108335.1	1144553	1144553	Nonomuraea solani
GCF_003002095.1	1144618	1144618	Allonocardiopsis opalescens
GCF_016595465.1	1144680	1144680	Luteolibacter yonseiensis
GCF_001708405.1	1144748	1144748	Kangiella sediminilitoris
GCF_900114005.1	1144750	1144750	Olleya namhaensis
GCF_003610355.1	1145106	1145106	Sphingobacterium detergens
GCF_900167605.1	1147123	1147123	Caloramator quimbayensis
GCF_003010935.1	1149773	1149773	Phyllobacterium endophyticum
GCF_008041915.1	1149773	1149773	Phyllobacterium endophyticum
GCF_008180215.1	1149773	1149773	Phyllobacterium endophyticum
GCF_014192255.1	1149773	1149773	Phyllobacterium endophyticum
GCF_900114085.1	1150112	1150112	Myroides guanonis
GCF_018784465.1	1150298	1150298	Fusicatenibacter saccharivorans
GCF_001404555.1	1150298	1150298	Fusicatenibacter saccharivorans
GCF_013301075.1	1150298	1150298	Fusicatenibacter saccharivorans
GCF_013301005.1	1150298	1150298	Fusicatenibacter saccharivorans
GCF_001406335.1	1150298	1150298	Fusicatenibacter saccharivorans
GCF_013300285.1	1150298	1150298	Fusicatenibacter saccharivorans
GCF_013300305.1	1150298	1150298	Fusicatenibacter saccharivorans
GCF_013301135.1	1150298	1150298	Fusicatenibacter saccharivorans
GCF_013300205.1	1150298	1150298	Fusicatenibacter saccharivorans
GCF_902364755.1	1150298	1150298	Fusicatenibacter saccharivorans
GCF_013301115.1	1150298	1150298	Fusicatenibacter saccharivorans
GCF_013300325.1	1150298	1150298	Fusicatenibacter saccharivorans
GCF_013300425.1	1150298	1150298	Fusicatenibacter saccharivorans
GCF_013301035.1	1150298	1150298	Fusicatenibacter saccharivorans
GCF_013300255.1	1150298	1150298	Fusicatenibacter saccharivorans
GCF_013301065.1	1150298	1150298	Fusicatenibacter saccharivorans
GCF_013301015.1	1150298	1150298	Fusicatenibacter saccharivorans
GCF_013301105.1	1150298	1150298	Fusicatenibacter saccharivorans
GCF_015557635.1	1150298	1150298	Fusicatenibacter saccharivorans
GCF_013300975.1	1150298	1150298	Fusicatenibacter saccharivorans
GCF_001405555.1	1150298	1150298	Fusicatenibacter saccharivorans
GCF_013300755.1	1150298	1150298	Fusicatenibacter saccharivorans
GCF_013300905.1	1150298	1150298	Fusicatenibacter saccharivorans
GCF_013299895.1	1150298	1150298	Fusicatenibacter saccharivorans
GCF_900119185.1	1150368	1150368	Sinomicrobium oceani
GCF_014905395.1	1151742	1151742	Lactococcus taiwanensis
GCF_017068355.1	1151742	1151742	Lactococcus taiwanensis
GCF_016919665.1	1151742	1151742	Lactococcus taiwanensis
GCF_009933255.1	1155073	1155073	Enterococcus diestrammenae
GCF_016908885.1	1155073	1155073	Enterococcus diestrammenae
GCF_003605195.1	1155476	1155476	Aurantiacibacter odishensis
GCF_900116235.1	1155944	1155944	Marininema halotolerans
GCF_003386535.1	1156355	1156355	Paenibacillus taihuensis
GCF_001687335.1	1156395	1156395	Dissulfuribacter thermophilus
GCF_900102795.1	1156985	1156985	Epibacterium ulvae
GCF_018678075.1	1156985	1156985	Epibacterium ulvae
GCF_002796795.1	1156985	1156985	Epibacterium ulvae
GCF_000714935.1	1157490	1157490	Tumebacillus flagellatus
GCF_002510275.1	1158459	1158459	Kosakonia sacchari
GCF_009914275.1	1158459	1158459	Kosakonia sacchari
GCF_013358215.1	1158459	1158459	Kosakonia sacchari
GCF_900100995.1	1158459	1158459	Kosakonia sacchari
GCF_000300455.3	1235834	1158459	Kosakonia sacchari SP1
